,车辆id,充电需求产生的时间,充电需求产生的地址,预估充电时长,车辆剩余行驶里程
9106,1606,18.70285877166668,[93 87],0.9591404218473213,340.14326302544646
9107,1607,20.5007561913905,[43 72],0.7834364508597553,369.4272581900408
9108,1608,19.748085114184157,[84 13],1.3632317825282283,272.79470291196196
9109,1609,17.620726852288712,[ 1 13],0.8273947369520314,362.10087717466143
9110,1610,20.846737934623224,[11 26],1.302981098091788,282.83648365136867
9111,1611,19.02513996702784,[44 38],1.896909243883261,183.8484593527898
9112,1612,19.687283902261935,[48 49],0.6106221025099576,398.22964958167375
9113,1613,18.355084698225237,[78 34],1.422822159936637,262.8629733438938
9114,1614,19.39226546521543,[17 96],1.08912533585666,318.4791106905567
9115,1615,17.697633900656115,[ 1 79],1.300226988799666,283.2955018667223
9116,1616,17.28590435443504,[ 3 92],1.1898582336697667,301.6902943883722
9117,1617,19.535881107321455,[ 7 91],1.0585626896647127,323.5728850558812
9118,1618,18.14981517410418,[47 47],1.6408124837513864,226.53125270810227
9119,1619,19.37563044530167,[40 75],1.7023945606145456,216.26757323090905
9120,1620,19.74328619946267,[16 28],1.6465082783254381,225.581953612427
9121,1621,19.186563593937073,[63 57],0.42257790356182423,429.5703494063627
9122,1622,17.650513058200165,[79 21],1.4241477247564727,262.6420458739212
9123,1623,17.618120422290694,[32 59],1.1850241026578343,302.49598289036095
9124,1624,20.255594753224806,[75 16],0.728440830090331,378.59319498494483
9125,1625,17.01160509491155,[61 58],1.8872844356389706,185.45259406017155
9126,1626,20.113038539675685,[23 96],1.6698327946980633,221.69453421698944
9127,1627,18.114418404855158,[95 78],1.297995890589077,283.66735156848716
9128,1628,19.397525366049667,[55 12],1.2775708648506892,287.07152252488515
9129,1629,18.646619210219917,[81  8],2.102856954900897,149.5238408498505
9130,1630,18.387968729802772,[32 85],1.9471625209809218,175.47291316984638
9131,1631,19.75331225731345,[24 44],1.092728934861614,317.87851085639767
9132,1632,17.652132047910722,[53 37],1.230933998209355,294.84433363177413
9133,1633,19.129650338846222,[ 8 22],1.8068513487048383,198.85810854919362
9134,1634,17.9999214177177,[42 73],1.508132978888807,248.6445035185322
9135,1635,20.91424505221993,[84 46],1.501054072585982,249.82432123566966
9136,1636,18.798404661988325,[49 59],2.313226816119456,114.46219731342404
9137,1637,18.77920943699428,[53 86],1.5605150667720913,239.91415553798478
9138,1638,18.791815128050423,[13 12],2.226288106327899,128.95198227868346
9139,1639,17.94605886142146,[39 42],0.9905787193208007,334.9035467798666
9140,1640,18.477301003161013,[ 3 90],1.4459027367522126,259.01621054129794
9141,1641,17.519039015441813,[76 74],1.1606583493835367,306.55694176941057
9142,1642,18.620868941885437,[52 80],2.1912042315073945,134.79929474876758
9143,1643,20.304754075101165,[16 81],1.6988160643475019,216.86398927541637
9144,1644,20.67325164610554,[25 58],1.1187145666941736,313.54757221763776
9145,1645,17.59187914180116,[82 87],0.7373357596055241,377.11070673241267
9146,1646,19.157304430100744,[ 6 84],1.7709044382601402,204.84926028997663
9147,1647,19.28026693530433,[23 95],1.870250131513482,188.29164474775297
9148,1648,20.59317201955524,[80 21],0.5945285386566539,400.911910223891
9149,1649,18.960863094447575,[58 32],1.6455520576785632,225.74132372023948
9150,1650,19.69572411135935,[95 91],2.199441245849872,133.4264590250213
9151,1651,19.49021206161334,[34 33],1.0229640294622857,329.50599508961903
9152,1652,19.74196668443641,[55 21],1.8334855663391008,194.41907227681654
9153,1653,17.77729391694223,[ 0 66],1.2783274513354768,286.9454247774205
9154,1654,18.908546124940276,[76 87],0.7392871134407495,376.7854810932085
9155,1655,18.927033984567338,[53 25],1.9385535165973289,176.90774723377854
9156,1656,17.353563958331826,[5 9],1.952911888772757,174.5146852045405
9157,1657,20.04768358384636,[19 21],1.153302125617238,307.7829790637937
9158,1658,17.27934998286098,[ 2 19],0.8382292696387815,360.29512172686975
9159,1659,20.099206242657992,[54 95],1.3586877592877364,273.5520401187106
9160,1660,18.55970415299944,[81 98],2.1301689819131844,144.97183634780262
9161,1661,19.41197651773192,[10 28],1.4904711432703646,251.58814278827256
9162,1662,17.8533752400414,[33 51],2.138460106740035,143.5899822099942
9163,1663,18.973794041518882,[29 87],1.63794497204214,227.00917132631002
9164,1664,18.75661288530912,[61 57],1.4151215628554683,264.14640619075533
9165,1665,20.3202937087382,[15 36],1.241807222352364,293.03212960793934
9166,1666,19.71808060463674,[68 43],1.2495345287511133,291.7442452081478
9167,1667,19.300816030538215,[97 93],1.9475706906678067,175.4048848886989
9168,1668,20.221649760723547,[21 78],1.782599943159536,202.90000947341068
9169,1669,18.226575156277935,[22 44],0.6357128588317296,394.04785686137836
9170,1670,17.633216076490495,[59 92],0.6683129061403822,388.61451564326967
9171,1671,19.450177994847373,[11 28],1.2540581364805914,290.9903105865681
9172,1672,19.633990144443406,[98 63],1.1385340344349069,310.2443275941822
9173,1673,17.267356338572895,[53 12],1.377483093042819,270.4194844928635
9174,1674,19.157993417649458,[ 7 90],2.2452836558545455,125.78605735757576
9175,1675,20.170932598812158,[94 60],0.9068634774696819,348.85608708838635
9176,1676,18.89105214028952,[11 24],1.1803741303120092,303.2709782813318
9177,1677,19.017046943579118,[53 14],1.323125764306974,279.479039282171
9178,1678,18.329576125861525,[ 4 11],1.5648271496560078,239.19547505733203
9179,1679,19.699377008665195,[47 14],1.117201272456709,313.7997879238818
9180,1680,18.15071099974941,[97 76],2.139826163274606,143.36230612089898
9181,1681,17.92500991815584,[ 2 50],2.1218164417056036,146.3639263823994
9182,1682,20.418147929877087,[18 81],1.3738781055620142,271.0203157396643
9183,1683,20.111417833238804,[11 23],1.5935601556244916,234.40664072925142
9184,1684,20.60823392339437,[ 6 16],0.9816700382199313,336.38832696334475
9185,1685,18.06206839355126,[68 91],1.708770203468974,215.20496608850434
9186,1686,19.91327459063761,[97 73],1.0595910080465831,323.4014986589028
9187,1687,18.159889432272568,[96 78],0.9067053552513316,348.88244079144476
9188,1688,20.497567683412417,[ 8 26],0.44170628742093543,426.3822854298441
9189,1689,18.71107923127834,[17 29],1.885488566468858,185.75190558852364
9190,1690,17.926894976539877,[15 34],1.9828865637180926,169.51890604698457
9191,1691,19.52757309641015,[50 23],0.32223224197165656,446.29462633805724
9192,1692,19.3268354713723,[66 92],1.0116345215407754,331.39424640987073
9193,1693,19.85165885809773,[50 40],1.5755316775161334,237.41138708064443
9194,1694,17.89543211101729,[ 9 48],1.6708773099477106,221.52044834204824
9195,1695,18.897931646986233,[34 91],1.188977597053686,301.837067157719
9196,1696,19.114397867041184,[84 78],0.9611723260445908,339.80461232590153
9197,1697,19.128471949492777,[31 34],1.4773529308989701,253.77451151683832
9198,1698,20.432198951205734,[73 92],1.6514350685820194,224.76082190299675
9199,1699,18.611305579187604,[18 96],1.2901897184334294,284.9683802610951
9200,1700,19.313734733395588,[79 50],1.2388214685115568,293.52975524807385
9201,1701,18.001166976455476,[49 57],0.725608413275203,379.06526445413283
9202,1702,18.329248936105536,[33 58],1.0843823186607926,319.2696135565345
9203,1703,18.834958083447948,[53 42],1.768341718118993,205.27638031350114
9204,1704,18.41717096062374,[17 18],2.147310257007644,142.11495716539267
9205,1705,19.46909381809892,[33 32],1.0882145508353844,318.63090819410263
9206,1706,19.605959247930635,[83 18],1.2316651208563343,294.7224798572776
9207,1707,19.853660325605478,[99 52],1.1904960110233893,301.5839981627684
9208,1708,19.69527556149611,[11 19],1.23531528373738,294.11411937710335
9209,1709,18.204823070763183,[ 8 72],2.2889474974195636,118.50875043007274
9210,1710,18.9582662386292,[6 8],0.8974849187287974,350.41918021186706
9211,1711,18.70906389372287,[73 88],2.085482126328106,152.41964561198233
9212,1712,17.948180023441065,[20 80],1.2264657010070839,295.5890498321527
9213,1713,19.18162768356861,[52 13],1.2090856358875652,298.48572735207244
9214,1714,20.865522591061538,[66 17],1.714271915113538,214.28801414774367
9215,1715,17.930988190382408,[ 8 46],1.5639128259735524,239.34786233774128
9216,1716,18.150284138785604,[78 87],1.226000192889547,295.66663451840884
9217,1717,18.74324155722209,[ 6 78],1.6701735889262275,221.6377351789621
9218,1718,19.82280157607948,[76 15],1.4883571462755185,251.9404756207469
9219,1719,18.763764585799624,[ 0 82],2.532151881309364,77.97468644843934
9220,1720,18.421681598155757,[98 72],1.124940712040216,312.50988132663065
9221,1721,18.526344481199377,[17 83],0.927222271232643,345.4629547945595
9222,1722,18.986606736989426,[72 12],2.269876406161406,121.68726563976568
9223,1723,17.947899136806097,[59 32],1.2925449349503546,284.5758441749409
9224,1724,17.668134521542825,[19 19],1.9372849898027522,177.119168366208
9225,1725,17.48171566588179,[75 14],1.9271466858423605,178.80888569293992
9226,1726,18.710365053981153,[52 41],1.1842099218118112,302.63167969803146
9227,1727,17.236825344278117,[36 82],1.097257583849064,317.123736025156
9228,1728,20.323990143764124,[84  3],1.1685138031177404,305.24769948037664
9229,1729,20.322734765606967,[21  6],1.8399941477702435,193.3343087049594
9230,1730,20.174408009688545,[47 56],1.2654036126176693,289.09939789705516
9231,1731,19.560108527785335,[4 1],1.9543383689737601,174.2769385043733
9232,1732,18.999553486630052,[23 88],1.5386722805478628,243.55461990868955
9233,1733,18.373553650928816,[ 4 73],1.072743109694597,321.2094817175672
9234,1734,18.104377002722124,[23 78],1.731822476770875,211.3629205381875
9235,1735,20.61703057898768,[25 85],0.9766707285406064,337.2215452432323
9236,1736,18.2532517202964,[15 27],1.353174564578405,274.4709059035992
9237,1737,18.894262236110706,[81 77],1.9524088433495022,174.5985261084163
9238,1738,19.374287138319275,[ 0 94],1.7678116421395182,205.3647263100803
9239,1739,17.493259499506998,[15 80],1.7120778285164684,214.65369524725529
9240,1740,19.367428474464088,[59 81],1.234688791477032,294.218534753828
9241,1741,20.04564625079852,[76 53],1.632635570432071,227.89407159465483
9242,1742,18.57607760910223,[48 50],1.1221576651541656,312.9737224743057
9243,1743,19.597364837966424,[83 15],1.177177647300918,303.80372544984704
9244,1744,20.085271213083516,[53 83],0.7808711491405753,369.8548084765708
9245,1745,17.562183470995638,[16  5],1.6690195477236462,221.83007537939227
9246,1746,18.677146332772367,[47  4],1.293395204043965,284.4341326593392
9247,1747,19.84763440027689,[ 6 60],1.6169410226222294,230.50982956296176
9248,1748,20.773428088755836,[66 80],1.9300355945006982,178.32740091655032
9249,1749,20.314188576509792,[49 95],1.9185696636169343,180.23838939717763
9250,1750,18.293482529451975,[85 89],1.2383476857603994,293.6087190399334
9251,1751,19.380734411968852,[76  5],1.3919844428253816,268.00259286243636
9252,1752,17.497841110403765,[ 4 25],1.3955901023014181,267.4016496164303
9253,1753,19.263943032453096,[32 46],0.8904738249132611,351.58769584778975
9254,1754,19.42412249516916,[85 11],1.2262013278755681,295.6331120207387
9255,1755,19.572120097953608,[59 79],0.8714471587556982,354.7588068740503
9256,1756,20.06328193233885,[11 23],1.560869374960995,239.8551041731675
9257,1757,18.132393019265688,[76 94],1.192148336603974,301.30861056600435
9258,1758,18.660097199849464,[15 83],0.8742969095491904,354.28384840846826
9259,1759,18.65148603222791,[19  8],1.598171236528434,233.63812724526102
9260,1760,19.77060467695609,[85 15],1.4880451487459427,251.9924752090095
9261,1761,18.510665701815967,[8 6],2.093801597026901,151.03306716218322
9262,1762,20.100220499199096,[76 53],2.2109362863016773,131.51061894972045
9263,1763,19.014399775519582,[52  9],0.9936069675960235,334.39883873399606
9264,1764,20.990520206909228,[ 0 79],1.1942609279970497,300.9565120004917
9265,1765,18.065378264063575,[ 6 22],0.41092781341370377,431.5120310977161
9266,1766,17.942905123915686,[47 18],1.3390860091818544,276.81899846969094
9267,1767,20.50963257593682,[73 26],0.8311282395547235,361.47862674087946
9268,1768,19.11164217840963,[2 3],1.4427530503657615,259.5411582723731
9269,1769,17.5923139751935,[70 85],0.9766643841627753,337.22260263953746
9270,1770,17.894933442150922,[58 73],1.4747034431297477,254.2160928117087
9271,1771,17.813698646031725,[ 8 59],1.9158645318270757,180.6892446954874
9272,1772,17.398885401105733,[87 70],1.6573035958474793,223.78273402542013
9273,1773,19.85029046072098,[21 23],2.23351124190301,127.7481263494983
9274,1774,19.676024825906094,[10  5],1.5915918818295562,234.73468636174064
9275,1775,18.065364216421465,[16 25],1.236715970858352,293.88067152360804
9276,1776,19.942612092076093,[71 49],0.8444955750652225,359.2507374891296
9277,1777,18.02334995948557,[5 3],1.686301079010867,218.9498201648555
9278,1778,19.12915000939795,[81 98],1.2436804019733882,292.7199330044353
9279,1779,20.35509752635847,[69 94],1.7381143305947608,210.31427823420654
9280,1780,17.425898506261582,[32 91],1.4166014489528607,263.8997585078566
9281,1781,17.031582882878553,[34 32],1.8577100217765246,190.38166303724591
9282,1782,18.820790295587123,[73 87],1.4537309804977945,257.71150325036757
9283,1783,19.25682119624967,[11 79],1.658538301794407,223.57694970093215
9284,1784,19.21440030679097,[52 47],1.4575447175641632,257.0758804059728
9285,1785,18.60493292435631,[56 29],1.236654094286704,293.89098428554934
9286,1786,18.357843189236885,[ 9 48],1.7830138116047307,202.83103139921155
9287,1787,20.406756823319544,[82 75],0.8839249486829941,352.679175219501
9288,1788,18.741116196143864,[43 80],1.011196180073603,331.46730332106614
9289,1789,18.358038876053083,[77  6],2.1044843514162492,149.25260809729178
9290,1790,17.958491531986773,[93 85],2.1383011737415254,143.6164710430791
9291,1791,17.985377581831816,[24 80],0.8590789905560492,356.82016824065846
9292,1792,17.01953077443282,[47 94],1.6573988043193784,223.76686594677028
9293,1793,20.876060628694663,[22 90],1.1124782113053988,314.58696478243354
9294,1794,18.38210518951616,[30 49],1.8100054413601734,198.3324264399711
9295,1795,18.279811914761737,[10 16],1.8149203133458303,197.5132811090283
9296,1796,19.039910461765476,[42 79],1.900449308284203,183.2584486192995
9297,1797,17.703658673625842,[ 0 18],1.273661208969477,287.7231318384205
9298,1798,18.589407763115812,[ 0 53],1.0666838276546946,322.21936205755094
9299,1799,17.463059344294297,[24 95],1.1644169152677764,305.93051412203727
9300,1800,18.632367634767277,[62 65],2.4611059211026847,89.81567981621923
9301,1801,19.937965960580854,[56 30],0.7893300469263619,368.4449921789397
9302,1802,17.769891649634207,[24 88],1.225487710705569,295.75204821573845
9303,1803,18.628729582472133,[ 5 17],1.6976991541853248,217.05014096911253
9304,1804,19.923453093721093,[72 21],1.7692216510365109,205.1297248272482
9305,1805,20.54232872236665,[15 12],1.4951245020241497,250.81258299597502
9306,1806,20.407200184150607,[82 10],1.4829823778821072,252.83627035298213
9307,1807,17.920057454473685,[87 70],2.252515584369865,124.5807359383558
9308,1808,18.95824887517568,[66  8],0.9797725567261882,336.70457387896863
9309,1809,20.804107845022532,[66 36],1.9942885136520319,167.61858105799467
9310,1810,19.980548339930824,[11 79],1.4006938823092518,266.5510196151247
9311,1811,18.315076787126657,[ 0 87],1.717864457055606,213.68925715739897
9312,1812,18.870511690170666,[85 49],1.5599255335530333,240.01241107449445
9313,1813,19.489731908482216,[51 96],1.2128551214450902,297.8574797591516
9314,1814,19.036738049412982,[75  8],1.775451144043888,204.0914759926853
9315,1815,17.630688076049303,[74  8],1.1870100611445402,302.16498980924325
9316,1816,18.904123674911215,[70 29],1.4776190795798332,253.73015340336113
9317,1817,20.126265124343377,[68 94],1.7289641290483555,211.83931182527408
9318,1818,17.21940062398652,[48 36],2.2002124316993803,133.29792805010328
9319,1819,18.099841929908237,[69 48],1.720737905976399,213.21034900393352
9320,1820,20.72284184857435,[10 36],2.0225962316609025,162.90062805651627
9321,1821,17.636417508050982,[27 46],1.2622074271280996,289.63209547865006
9322,1822,17.752927416900523,[74 28],1.4837730192218324,252.70449679636127
9323,1823,19.543739742434475,[44 81],1.1084712605447855,315.25478990920243
9324,1824,18.46802160377468,[22 41],1.7291799037876172,211.80334936873047
9325,1825,20.338293211982496,[80 28],0.5534403312041736,407.7599447993044
9326,1826,17.36848027101621,[1 1],1.8176836097467963,197.05273170886727
9327,1827,19.001499843061605,[59 98],1.6163076567139805,230.6153905476699
